,tweet_id,retweet_count,favorite_count
948,749774190421639168,1213,4359
949,749417653287129088,1518,5699
950,749403093750648834,493,2445
951,749395845976588288,3158,7974
952,749317047558017024,2052,5107
953,749075273010798592,1890,5377
954,749064354620928000,1409,4508
955,749036806121881602,731,2886
956,748977405889503236,3138,10048
957,748932637671223296,2064,5416
958,748705597323898880,879,2589
959,748699167502000129,1460,4421
960,748692773788876800,1230,3962
961,748575535303884801,1814,5644
962,748568946752774144,611,2051
963,748346686624440324,1124,4865
964,748337862848962560,3742,7075
965,748324050481647620,695,3463
966,748307329658011649,656,3450
967,748220828303695873,7128,13162
968,747963614829678593,1961,5394
969,747933425676525569,2361,6182
970,747885874273214464,882,2728
971,747844099428986880,677,2633
972,747816857231626240,1061,4506
973,747651430853525504,144,1276
974,747648653817413632,5342,11994
975,747600769478692864,523,2172
976,747594051852075008,951,3429
977,747512671126323200,1478,5142
978,747461612269887489,950,3601
979,747439450712596480,1753,5046
980,747242308580548608,2638,0
981,747219827526344708,1444,4902
982,747204161125646336,833,3130
983,747103485104099331,3632,8907
984,746906459439529985,271,2726
985,746872823977771008,1953,5585
986,746818907684614144,1599,4956
987,746790600704425984,1467,4531
988,746757706116112384,3563,8863
989,746726898085036033,1642,5644
990,746542875601690625,1748,4700
991,746521445350707200,901,0
992,746507379341139972,991,4346
993,746369468511756288,1491,5774
994,746131877086527488,2006,6408
995,746056683365994496,743,3328
996,745789745784041472,966,3680
997,745712589599014916,2134,6516
998,745433870967832576,2314,6553
999,745422732645535745,2208,7953
1000,745314880350101504,2486,6616
1001,745074613265149952,3189,7290
1002,745057283344719872,2057,6765
1003,744995568523612160,569,2751
1004,744971049620602880,2451,7315
1005,744709971296780288,1442,5233
1006,744334592493166593,1938,6345
1007,744234799360020481,70784,144952
1008,744223424764059648,327,1535
1009,743980027717509120,1006,3905
1010,743895849529389061,881,3410
1011,743835915802583040,1875,0
1012,743609206067040256,1270,4166
1013,743595368194129920,5969,16999
1014,743545585370791937,863,3286
1015,743510151680958465,3422,7421
1016,743253157753532416,1125,3938
1017,743222593470234624,1745,5742
1018,743210557239623680,1239,3559
1019,742534281772302336,3286,6574
1020,742528092657332225,1797,4115
1021,742465774154047488,3611,6767
1022,742423170473463808,3428,9117
1023,742385895052087300,1780,6298
1024,742161199639494656,1249,4013
1025,742150209887731712,1402,4724
1026,741793263812808706,1388,4220
1027,741743634094141440,2506,7558
1028,741438259667034112,749,3421
1029,741303864243200000,2930,8145
1030,741099773336379392,5032,9248
1031,741067306818797568,2818,8876
1032,740995100998766593,2478,5839
1033,740711788199743490,865,3153
1034,740699697422163968,710,2652
1035,740676976021798912,6225,16862
1036,740373189193256964,12150,32623
1037,740365076218183684,389,2254
1038,740359016048689152,798,3052
1039,740214038584557568,1791,6197
1040,739979191639244800,5390,18537
1041,739932936087216128,988,3764
1042,739844404073074688,791,3535
1043,739623569819336705,1242,3504
1044,739606147276148736,1496,5003
1045,739544079319588864,19291,36521
1046,739485634323156992,2645,6614
1047,739238157791694849,52928,107301
1048,738891149612572673,6,91
1049,738885046782832640,1047,3506
1050,738883359779196928,724,3054
1051,738537504001953792,1401,4713
1052,738402415918125056,744,3020
1053,738184450748633089,1109,3986
1054,738166403467907072,3043,8095
1055,738156290900254721,587,2293
1056,737826014890496000,1611,4844
1057,737800304142471168,3179,9293
1058,737678689543020544,1203,4641
1059,737445876994609152,4072,9473
1060,737322739594330112,737,3329
1061,737310737551491075,6764,13557
1062,736736130620620800,1545,3892
1063,736392552031657984,6672,16375
1064,736365877722001409,1118,3685
1065,736225175608430592,2551,7505
1066,736010884653420544,2711,7265
1067,735991953473572864,1038,3304
1068,735648611367784448,1017,3738
1069,735635087207878657,2148,5680
1070,735274964362878976,4555,12061
1071,735256018284875776,804,3076
1072,735137028879360001,886,2886
1073,734912297295085568,472,2551
1074,734787690684657664,5768,11588
1075,734776360183431168,489,2328
1076,734559631394082816,355,1378
1077,733828123016450049,718,3312
1078,733822306246479872,932,3393
1079,733482008106668032,855,2885
1080,733460102733135873,1141,3878
1081,732732193018155009,484,2234
1082,732726085725589504,801,3299
1083,732585889486888962,713,3368
1084,732375214819057664,2288,7447
1085,732005617171337216,4888,13720
1086,731285275100512256,904,3226
1087,731156023742988288,1145,3554
1088,730924654643314689,1792,5658
1089,730573383004487680,1919,4479
1090,730427201120833536,942,3212
1091,730211855403241472,960,3509
1092,730196704625098752,1710,4452
1093,729854734790754305,1018,3723
1094,729838605770891264,339,1604
1095,729823566028484608,1128,3664
1096,729463711119904772,2100,5333
1097,729113531270991872,288,1743
1098,728986383096946689,742,2897
1099,728760639972315136,1547,4304
1100,728751179681943552,619,2554
1101,728653952833728512,949,3068
1102,728409960103686147,1827,4511
1103,728387165835677696,880,3432
1104,728046963732717569,1086,3952
1105,728035342121635841,1516,4170
1106,728015554473250816,993,3798
1107,727685679342333952,577,2737
1108,727644517743104000,1592,5404
1109,727524757080539137,1089,4122
1110,727314416056803329,673,3073
1111,727286334147182592,748,2834
1112,727175381690781696,1247,3604
1113,727155742655025152,1202,3336
1114,726935089318363137,2214,6324
1115,726887082820554753,1372,3537
1116,726828223124897792,920,3312
1117,726224900189511680,1044,4091
1118,725842289046749185,2424,6537
1119,725786712245440512,1250,3855
1120,725729321944506368,1611,4807
1121,725458796924002305,557,1308
1122,724983749226668032,1172,3452
1123,724771698126512129,568,2163
1124,724405726123311104,1517,4883
1125,724049859469295616,1624,3988
1126,724046343203856385,513,2458
1127,724004602748780546,1395,3841
1128,723912936180330496,1129,3599
1129,723688335806480385,2650,7059
1130,723673163800948736,816,2795
1131,723179728551723008,1696,4876
1132,722974582966214656,1443,3779
1133,722613351520608256,1496,4596
1134,721001180231503872,552,2351
1135,720785406564900865,700,2865
1136,720775346191278080,572,2260
1137,720415127506415616,1367,3808
1138,720389942216527872,2270,5884
1139,720340705894408192,882,2630
1140,720059472081784833,1022,3566
1141,720043174954147842,1822,4587
1142,719991154352222208,1600,4496
1143,719704490224398336,1302,4190
1144,719551379208073216,1717,4659
1145,719367763014393856,692,2606
1146,719339463458033665,1122,4117
1147,719332531645071360,861,3185
1148,718971898235854848,986,3219
1149,718939241951195136,1588,4814
1150,718631497683582976,7258,17402
1151,718613305783398402,430,2265
1152,718540630683709445,927,2245
1153,718460005985447936,480,2512
1154,718454725339934721,1384,4518
1155,718246886998687744,448,1766
1156,718234618122661888,915,3576
1157,717841801130979328,545,2281
1158,717790033953034240,991,2638
1159,717537687239008257,1667,5335
1160,717428917016076293,408,1482
1161,717421804990701568,761,2900
1162,717047459982213120,1746,5820
1163,717009362452090881,873,2988
1164,716802964044845056,1051,3976
1165,716791146589110272,1459,7757
1166,716730379797970944,397,1137
1167,716447146686459905,5330,12049
1168,716439118184652801,191,2203
1169,716285507865542656,969,2566
1170,716080869887381504,1713,6268
1171,715928423106027520,796,2941
1172,715758151270801409,1293,3428
1173,715733265223708672,1536,4301
1174,715704790270025728,515,2569
1175,715696743237730304,1171,3622
1176,715680795826982913,1449,3983
1177,715360349751484417,1415,5051
1178,715342466308784130,627,2800
1179,715220193576927233,591,2224
1180,715200624753819648,1691,4765
1181,715009755312439296,1107,3830
1182,714982300363173890,937,3439
1183,714962719905021952,3848,6762
1184,714957620017307648,1284,3825
1185,714631576617938945,901,3021
1186,714606013974974464,834,3357
1187,714485234495041536,1013,2462
1188,714258258790387713,672,2830
1189,714251586676113411,764,3035
1190,714214115368108032,802,2123
1191,714141408463036416,1285,4015
1192,713919462244790272,724,3053
1193,713909862279876608,486,1755
1194,713900603437621249,665,2629
1195,713761197720473600,1244,4477
1196,713411074226274305,1190,4101
1197,713177543487135744,2601,6670
1198,713175907180089344,1337,4099
1199,712809025985978368,6104,17601
1200,712717840512598017,4522,11355
1201,712668654853337088,1103,3838
1202,712438159032893441,1423,4919
1203,712309440758808576,24,222
1204,712097430750289920,940,3477
1205,712092745624633345,814,2718
1206,712085617388212225,438,3025
1207,712065007010385924,570,2080
1208,711998809858043904,122,0
1209,711968124745228288,2098,7432
1210,711743778164514816,912,2627
1211,711732680602345472,3705,8115
1212,711694788429553666,16673,30351
1213,711652651650457602,823,3562
1214,711363825979756544,1020,3336
1215,711306686208872448,681,3060
1216,711008018775851008,560,2751
1217,710997087345876993,1268,4225
1218,710844581445812225,614,2359
1219,710833117892898816,477,2478
1220,710658690886586372,515,2145
1221,710609963652087808,2164,4446
1222,710588934686908417,1702,4188
1223,710296729921429505,672,2209
1224,710283270106132480,482,2003
1225,710272297844797440,1146,4157
1226,710269109699739648,1019,2205
1227,710153181850935296,814,2691
1228,710140971284037632,807,2526
1229,710117014656950272,1785,5043
1230,709918798883774466,996,3238
1231,709901256215666688,92,610
1232,709852847387627521,1092,3246
1233,709566166965075968,1078,3263
1234,709556954897764353,976,3029
1235,709519240576036864,219,1389
1236,709449600415961088,520,2030
1237,709409458133323776,617,2432
1238,709225125749587968,523,2217
1239,709207347839836162,5200,11457
1240,709198395643068416,591,2274
1241,709179584944730112,611,1860
1242,709158332880297985,367,1883
1243,709042156699303936,1483,4350
1244,708853462201716736,595,1672
1245,708845821941387268,806,2747
1246,708834316713893888,452,1556
1247,708810915978854401,6275,15267
1248,708738143638450176,744,2550
1249,708711088997666817,641,2345
1250,708479650088034305,619,2348
1251,708469915515297792,733,2861
1252,708400866336894977,9099,14707
1253,708356463048204288,1201,3310
1254,708349470027751425,678,2194
1255,708149363256774660,1415,3997
1256,708130923141795840,786,3106
1257,708119489313951744,899,2490
1258,708109389455101952,502,1807
1259,708026248782585858,1755,4078
1260,707995814724026368,1018,2882
1261,707983188426153984,2,45
1262,707969809498152960,870,2494
1263,707776935007539200,875,3016
1264,707741517457260545,558,2295
1265,707738799544082433,2211,3746
1266,707693576495472641,920,3133
1267,707629649552134146,788,2361
1268,707610948723478529,5744,15639
1269,707420581654872064,636,2077
1270,707411934438625280,546,2120
1271,707387676719185920,1151,3226
1272,707377100785885184,979,3020
1273,707315916783140866,580,2289
1274,707297311098011648,713,2589
1275,707059547140169728,619,2407
1276,707038192327901184,720,2021
1277,707021089608753152,1227,3743
1278,707014260413456384,546,2122
1279,706904523814649856,7135,13478
1280,706901761596989440,528,1892
1281,706681918348251136,896,3033
1282,706644897839910912,990,2356
1283,706593038911545345,582,1990
1284,706538006853918722,1299,3202
1285,706516534877929472,932,2882
1286,706346369204748288,844,3184
1287,706310011488698368,7159,19589
1288,706291001778950144,439,1572
1289,706265994973601792,852,2527
1290,706169069255446529,2007,3600
1291,706166467411222528,1459,4746
1292,706153300320784384,346,1365
1293,705975130514706432,666,2869
1294,705970349788291072,800,2935
1295,705898680587526145,497,2195
1296,705786532653883392,469,1799
1297,705591895322394625,1036,2921
1298,705475953783398401,833,2753
1299,705442520700944385,1465,4079
1300,705428427625635840,1526,3524
1301,705239209544720384,679,2779
1302,705223444686888960,716,2383
1303,705102439679201280,476,1967
1304,705066031337840642,556,2020
1305,704871453724954624,1019,3970
1306,704859558691414016,477,2076
1307,704847917308362754,1371,4714
1308,704819833553219584,900,2456
1309,704761120771465216,2638,6152
1310,704499785726889984,908,2668
1311,704491224099647488,71,690
1312,704480331685040129,983,3156
1313,704364645503647744,3238,7363
1314,704347321748819968,314,1449
1315,704134088924532736,413,1390
1316,704113298707505153,521,1719
1317,704054845121142784,845,2700
1318,703774238772166656,405,1712
1319,703769065844768768,1025,3023
1320,703631701117943808,602,2370
1321,703611486317502464,1386,3553
1322,703425003149250560,1225,3510
1323,703407252292673536,624,2261
1324,703382836347330562,1035,3231
1325,703356393781329922,347,1772
1326,703268521220972544,495,1829
1327,703079050210877440,2811,6833
1328,703041949650034688,11350,24387
1329,702932127499816960,655,2376
1330,702899151802126337,413,1485
1331,702684942141153280,966,2992
1332,702671118226825216,509,2024
1333,702598099714314240,3146,11360
1334,702539513671897089,875,2655
1335,702332542343577600,1388,2942
1336,702321140488925184,956,3035
1337,702276748847800320,696,2287
1338,702217446468493312,1229,4402
1339,701981390485725185,894,3169
1340,701952816642965504,933,3551
1341,701889187134500865,1259,3257
1342,701805642395348998,1512,3130
1343,701601587219795968,416,1931
1344,701570477911896070,841,2585
1345,701545186879471618,552,2458
1346,701214700881756160,4645,11302
1347,700890391244103680,511,2047
1348,700864154249383937,561,2405
1349,700847567345688576,453,2283
1350,700796979434098688,864,2263
1351,700747788515020802,8473,21065
1352,700518061187723268,723,2400
1353,700505138482569216,524,2114
1354,700462010979500032,1628,3790
1355,700167517596164096,657,2439
1356,700151421916807169,611,2060
1357,700143752053182464,2444,6945
1358,700062718104104960,615,2454
1359,700029284593901568,532,1921
1360,700002074055016451,1206,3038
1361,699801817392291840,852,2780
1362,699788877217865730,470,2066
1363,699779630832685056,1112,2512
1364,699775878809702401,541,1812
1365,699691744225525762,4169,9492
1366,699446877801091073,2402,5527
1367,699434518667751424,468,2036
1368,699423671849451520,290,1252
1369,699413908797464576,573,1933
1370,699370870310113280,395,1756
1371,699323444782047232,784,2910
1372,699088579889332224,568,2091
1373,699079609774645248,576,2261
1374,699072405256409088,1081,2724
1375,699060279947165696,1627,3438
1376,699036661657767936,1094,2411
1377,698989035503689728,879,3089
1378,698953797952008193,832,2492
1379,698907974262222848,556,2344
1380,698710712454139905,621,2278
1381,698703483621523456,337,1331
1382,698635131305795584,315,1198
1383,698549713696649216,561,2150
1384,698355670425473025,397,1708
1385,698342080612007937,873,2082
1386,698262614669991936,1801,4418
1387,698195409219559425,5465,15553
1388,698178924120031232,678,2597
1389,697995514407682048,307,1416
1390,697990423684476929,1175,3023
1391,697943111201378304,618,2209
1392,697881462549430272,1059,2790
1393,697630435728322560,498,1604
1394,697616773278015490,926,2901
1395,697596423848730625,1137,2791
1396,697575480820686848,455,1895
1397,697516214579523584,997,1882
1398,697482927769255936,604,2246
1399,697463031882764288,1276,3178
1400,697270446429966336,1721,4356
1401,697259378236399616,909,3048
1402,697255105972801536,1059,2854
1403,697242256848379904,618,2334
1404,696900204696625153,941,2928
1405,696894894812565505,621,2176
1406,696886256886657024,1632,4459
1407,696877980375769088,643,2267
1408,696754882863349760,329,1375
1409,696744641916489729,838,1898
1410,696713835009417216,588,2183
1411,696518437233913856,1574,3647
1412,696490539101908992,127,1137
1413,696488710901260288,930,2320
1414,696405997980676096,1056,2935
1415,696100768806522880,588,1780
1416,695816827381944320,1057,2771
1417,695794761660297217,709,2923
1418,695767669421768709,666,1712
1419,695629776980148225,1900,4213
1420,695446424020918272,1658,4105
1421,695409464418041856,3261,8018
1422,695314793360662529,1306,3348
1423,695095422348574720,552,2466
1424,695074328191332352,998,2622
1425,695064344191721472,530,1482
1426,695051054296211456,718,2443
1427,694925794720792577,824,2505
1428,694905863685980160,841,2543
1429,694669722378485760,13119,33111
1430,694356675654983680,251,1391
1431,694352839993344000,545,1885
1432,694342028726001664,432,1465
1433,694329668942569472,451,1829
1434,694206574471057408,1860,3828
1435,694183373896572928,844,2717
1436,694001791655137281,926,3148
1437,693993230313091072,360,1741
1438,693942351086120961,331,1628
1439,693647888581312512,523,2486
1440,693644216740769793,115,1267
1441,693642232151285760,379,2363
1442,693629975228977152,723,2266
1443,693622659251335168,339,1421
1444,693590843962331137,1786,4668
1445,693582294167244802,223,1524
1446,693486665285931008,572,1633
1447,693280720173801472,1126,3097
1448,693267061318012928,735,2205
1449,693262851218264065,452,2053
1450,693231807727280129,673,2663
1451,693155686491000832,2907,7276
1452,693109034023534592,552,1569
1453,693095443459342336,406,1708
1454,692919143163629568,700,2509
1455,692905862751522816,791,2245
1456,692901601640583168,540,1622
1457,692894228850999298,720,2089
1458,692828166163931137,799,2664
1459,692752401762250755,3313,6298
1460,692568918515392513,1397,4041
1461,692535307825213440,1238,2912
1462,692530551048294401,370,1709
1463,692423280028966913,198,1369
1464,692417313023332352,3146,8678
1465,692187005137076224,750,2342
1466,692158366030913536,722,1977
1467,692142790915014657,355,1514
1468,692041934689402880,1134,3130
1469,692017291282812928,873,2679
1470,691820333922455552,1499,3663
1471,691793053716221953,3840,7507
1472,691756958957883396,889,2610
1473,691675652215414786,461,1801
1474,691483041324204033,502,2208
1475,691459709405118465,1028,3742
1476,691444869282295808,755,2442
1477,691416866452082688,6933,17900
1478,691321916024623104,602,2392
1479,691096613310316544,797,2768
1480,691090071332753408,307,1606
1481,690989312272396288,2621,5456
1482,690959652130045952,1120,3326
1483,690938899477221376,1757,3781
1484,690932576555528194,911,3032
1485,690735892932222976,1158,3510
1486,690728923253055490,469,2009
1487,690690673629138944,751,2157
1488,690649993829576704,250,1202
1489,690607260360429569,14,278
1490,690597161306841088,549,1789
1491,690400367696297985,406,1747
1492,690374419777196032,764,2979
1493,690360449368465409,797,2455
1494,690348396616552449,466,1374
1495,690248561355657216,370,1544
1496,690021994562220032,925,2587
1497,690015576308211712,664,2312
1498,690005060500217858,1540,3393
1499,689999384604450816,329,1308
1500,689993469801164801,409,1349
1501,689977555533848577,410,1273
1502,689905486972461056,624,2263
1503,689877686181715968,1046,2808
1504,689835978131935233,689,2024
1505,689661964914655233,852,3004
1506,689659372465688576,3490,9548
1507,689623661272240129,581,2047
1508,689599056876867584,5033,10794
1509,689557536375177216,406,1906
1510,689517482558820352,1301,3139
1511,689289219123089408,852,2075
1512,689283819090870273,1005,3025
1513,689280876073582592,642,1831
1514,689275259254616065,225,1057
1515,689255633275777024,978,2360
1516,689154315265683456,900,2864
1517,689143371370250240,458,1870
1518,688916208532455424,774,2501
1519,688908934925697024,708,1945
1520,688898160958271489,711,1931
1521,688894073864884227,622,2063
1522,688828561667567616,326,1282
1523,688804835492233216,170,890
1524,688789766343622656,605,2062
1525,688547210804498433,627,2407
1526,688519176466644993,661,2156
1527,688385280030670848,4091,8576
1528,688211956440801280,761,2084
1529,688179443353796608,532,1982
1530,688116655151435777,701,2620
1531,688064179421470721,325,1602
1532,687841446767013888,2257,5036
1533,687826841265172480,1013,2528
1534,687818504314159109,867,2282
1535,687807801670897665,660,2204
1536,687732144991551489,598,1624
1537,687704180304273409,767,2245
1538,687664829264453632,471,1807
1539,687494652870668288,530,1764
1540,687480748861947905,222,1478
1541,687476254459715584,483,1833
1542,687460506001633280,492,1910
1543,687399393394311168,555,1753
1544,687317306314240000,8360,18687
1545,687312378585812992,1737,4020
1546,687127927494963200,2058,4982
1547,687124485711986689,462,2020
1548,687109925361856513,2242,5373
1549,687102708889812993,875,2175
1550,687096057537363968,552,2082
1551,686947101016735744,2907,7998
1552,686760001961103360,1259,3244
1553,686749460672679938,1322,3208
1554,686730991906516992,1094,3814
1555,686683045143953408,735,2612
1556,686618349602762752,1240,3416
1557,686606069955735556,492,1753
1558,686394059078897668,634,1599
1559,686386521809772549,792,3019
1560,686377065986265092,516,2052
1561,686358356425093120,602,2001
1562,686286779679375361,1528,3729
1563,686050296934563840,664,2067
1564,686035780142297088,104,1063
1565,686034024800862208,1039,2853
1566,686007916130873345,367,2285
1567,686003207160610816,563,1684
1568,685973236358713344,477,1942
1569,685943807276412928,536,1499
1570,685906723014619143,2598,6912
1571,685681090388975616,110,1889
1572,685667379192414208,511,2187
1573,685663452032069632,1335,2978
1574,685641971164143616,700,2699
1575,685547936038666240,14163,30441
1576,685532292383666176,1048,2813
1577,685325112850124800,3590,8692
1578,685321586178670592,580,2451
1579,685315239903100929,945,3035
1580,685307451701334016,397,1929
1581,685268753634967552,1078,2847
1582,685198997565345792,589,2144
1583,685169283572338688,1281,3788
1584,684969860808454144,328,2220
1585,684959798585110529,2816,6304
1586,684940049151070208,948,2968
1587,684926975086034944,417,3226
1588,684914660081053696,1326,3227
1589,684902183876321280,467,1719
1590,684880619965411328,729,1924
1591,684830982659280897,19733,32421
1592,684800227459624960,906,2517
1593,684594889858887680,3174,8195
1594,684588130326986752,1283,3817
1595,684567543613382656,1107,2765
1596,684538444857667585,858,2440
1597,684481074559381504,1073,3575
1598,684460069371654144,503,1820
1599,684241637099323392,2954,7501
1600,684225744407494656,184,1149
1601,684222868335505415,1241,3524
1602,684200372118904832,946,1988
1603,684195085588783105,457,1765
1604,684188786104872960,1054,3226
1605,684177701129875456,594,1867
1606,684147889187209216,1376,2748
1607,684122891630342144,426,1864
1608,684097758874210310,1299,3802
1609,683857920510050305,1022,3528
1610,683852578183077888,316,1797
1611,683849932751646720,857,2418
1612,683834909291606017,1025,2421
1613,683828599284170753,973,2590
1614,683773439333797890,1221,3079
1615,683742671509258241,3013,5986
1616,683515932363329536,2622,6804
1617,683498322573824003,874,2937
1618,683481228088049664,904,2455
1619,683462770029932544,620,2244
1620,683449695444799489,1460,3583
1621,683391852557561860,2181,7060
1622,683357973142474752,825,2675
1623,683142553609318400,940,2649
1624,683111407806746624,818,3148
1625,683098815881154561,589,2003
1626,683078886620553216,520,1860
1627,683030066213818368,671,2003
1628,682962037429899265,14912,33854
1629,682808988178739200,155,1631
1630,682788441537560576,1019,2287
1631,682750546109968385,398,1408
1632,682697186228989953,332,1217
1633,682662431982772225,988,2820
1634,682638830361513985,535,1913
1635,682429480204398592,1046,3187
1636,682406705142087680,1590,6979
1637,682393905736888321,598,2078
1638,682389078323662849,424,1544
1639,682303737705140231,887,2828
1640,682259524040966145,1079,3818
1641,682242692827447297,1040,2974
1642,682088079302213632,8915,16825
1643,682059653698686977,1532,4549
1644,682047327939461121,849,2954
1645,682032003584274432,1799,6072
1646,682003177596559360,1372,2875
1647,681981167097122816,922,2601
1648,681891461017812993,746,2277
1649,681694085539872773,3698,11833
1650,681679526984871937,400,1630
1651,681654059175129088,820,2427
1652,681610798867845120,419,1735
1653,681579835668455424,1179,3260
1654,681523177663676416,5216,13200
1655,681340665377193984,245,1519
1656,681339448655802368,3709,8571
1657,681320187870711809,672,2417
1658,681302363064414209,1629,3604
1659,681297372102656000,857,2966
1660,681281657291280384,998,2969
1661,681261549936340994,236,1336
1662,681242418453299201,470,1361
1663,681231109724700672,441,2244
1664,681193455364796417,1341,3424
1665,680970795137544192,586,2217
1666,680959110691590145,1825,4230
1667,680940246314430465,938,2929
1668,680934982542561280,394,1923
1669,680913438424612864,563,2216
1670,680889648562991104,326,1616
1671,680836378243002368,1185,3194
1672,680805554198020098,607,1986
1673,680801747103793152,742,2192
1674,680798457301471234,939,2612
1675,680609293079592961,629,2415
1676,680583894916304897,1193,3315
1677,680497766108381184,1736,3893
1678,680494726643068929,440,1576
1679,680473011644985345,674,2347
1680,680440374763077632,443,1330
1681,680221482581123072,262,1363
1682,680206703334408192,1050,2594
1683,680191257256136705,442,1983
1684,680176173301628928,1400,3570
1685,680161097740095489,672,2145
1686,680145970311643136,1563,3316
1687,680130881361686529,857,2119
1688,680115823365742593,830,2500
1689,680100725817409536,1253,3308
1690,680085611152338944,8160,11766
1691,680070545539371008,776,2391
1692,679877062409191424,581,1804
1693,679872969355714560,598,2016
1694,679862121895714818,557,2256
1695,679854723806179328,1104,2617
1696,679844490799091713,687,2188
1697,679828447187857408,12619,33217
1698,679777920601223168,998,2859
1699,679736210798047232,718,1917
1700,679729593985699840,749,1995
1701,679722016581222400,426,1540
1702,679530280114372609,1888,4375
1703,679527802031484928,653,2431
1704,679511351870550016,1149,3076
1705,679503373272485890,1339,2921
1706,679475951516934144,585,1928
1707,679462823135686656,17038,29456
1708,679405845277462528,1074,2168
1709,679158373988876288,7254,19469
1710,679148763231985668,927,2560
1711,679132435750195208,1036,2714
1712,679111216690831360,2316,5445
1713,679062614270468097,7216,15505
1714,679047485189439488,587,2057
1715,679001094530465792,1096,2601
1716,678991772295516161,1018,2074
1717,678969228704284672,409,1499
1718,678800283649069056,821,2357
1719,678798276842360832,1030,3169
1720,678774928607469569,821,2576
1721,678767140346941444,1230,3227
1722,678764513869611008,417,1483
1723,678755239630127104,2936,6496
1724,678740035362037760,1490,3403
1725,678708137298427904,2194,5137
1726,678675843183484930,1321,2608
1727,678643457146150913,360,1882
1728,678446151570427904,1372,3658
1729,678424312106393600,2281,5005
1730,678410210315247616,1610,3832
1731,678399652199309312,28616,73555
1732,678396796259975168,375,1460
1733,678389028614488064,383,1716
1734,678380236862578688,822,2248
1735,678341075375947776,473,1577
1736,678334497360859136,224,1184
1737,678278586130948096,5497,10426
1738,678255464182861824,327,1454
1739,678023323247357953,341,1744
1740,678021115718029313,5642,12396
1741,677961670166224897,1526,3146
1742,677918531514703872,364,1221
1743,677895101218201600,1846,4402
1744,677716515794329600,878,2786
1745,677700003327029250,1294,3118
1746,677698403548192770,286,1118
1747,677687604918272002,756,2265
1748,677673981332312066,1352,3037
1749,677662372920729601,842,1778
1750,677644091929329666,728,1713
1751,677573743309385728,600,1940
1752,677565715327688705,411,1191
1753,677557565589463040,1018,2223
1754,677547928504967168,3299,6331
1755,677530072887205888,204,970
1756,677335745548390400,1553,2763
1757,677334615166730240,253,1229
1758,677331501395156992,209,989
1759,677328882937298944,1347,3342
1760,677314812125323265,472,1502
1761,677301033169788928,355,1116
1762,677269281705472000,636,1799
1763,677228873407442944,1469,3214
1764,677187300187611136,815,2486
1765,676975532580409345,953,2530
1766,676957860086095872,720,2029
1767,676949632774234114,349,1188
1768,676948236477857792,777,1959
1769,676946864479084545,327,1577
1770,676942428000112642,668,1880
1771,676936541936185344,4438,11639
1772,676916996760600576,1619,2699
1773,676897532954456065,650,2052
1774,676864501615042560,629,1904
1775,676821958043033607,13810,20758
1776,676819651066732545,602,1657
1777,676811746707918848,379,1308
1778,676776431406465024,1805,4533
1779,676617503762681856,856,2618
1780,676613908052996102,177,987
1781,676606785097199616,387,1724
1782,676603393314578432,342,1043
1783,676593408224403456,1894,4140
1784,676590572941893632,110,841
1785,676588346097852417,701,2087
1786,676582956622721024,252,1083
1787,676575501977128964,992,2336
1788,676533798876651520,490,1702
1789,676496375194980353,471,1377
1790,676470639084101634,4187,10604
1791,676440007570247681,590,1567
1792,676430933382295552,302,1266
1793,676263575653122048,484,1895
1794,676237365392908289,251,1092
1795,676219687039057920,27813,71007
1796,676215927814406144,516,1574
1797,676191832485810177,919,2059
1798,676146341966438401,593,1755
1799,676121918416756736,1030,1969
1800,676101918813499392,1051,2586
1801,676098748976615425,1251,2684
1802,676089483918516224,392,1185
1803,675898130735476737,505,1449
1804,675891555769696257,765,1925
1805,675888385639251968,841,2119
1806,675878199931371520,1242,3784
1807,675870721063669760,500,1470
1808,675853064436391936,1137,2428
1809,675849018447167488,123,866
1810,675845657354215424,780,2049
1811,675822767435051008,475,1382
1812,675820929667219457,208,959
1813,675798442703122432,3050,9331
1814,675781562965868544,420,1459
1815,675740360753160193,296,1062
1816,675710890956750848,722,1694
1817,675707330206547968,600,1786
1818,675706639471788032,86,582
1819,675534494439489536,363,1664
1820,675531475945709568,332,1069
1821,675522403582218240,248,942
1822,675517828909424640,407,1152
1823,675501075957489664,5228,15576
1824,675497103322386432,1137,2825
1825,675489971617296384,528,1156
1826,675483430902214656,855,1668
1827,675432746517426176,503,1363
1828,675372240448454658,458,1532
1829,675362609739206656,196,943
1830,675354435921575936,14914,29525
1831,675349384339542016,2002,3536
1832,675334060156301312,1135,2492
1833,675166823650848770,1388,3180
1834,675153376133427200,2267,5609
1835,675149409102012420,1503,3356
1836,675147105808306176,200,842
1837,675146535592706048,257,1055
1838,675145476954566656,784,1919
1839,675135153782571009,413,1166
1840,675113801096802304,690,1742
1841,675111688094527488,213,867
1842,675109292475830276,1000,2523
1843,675047298674663426,275,929
1844,675015141583413248,1048,2425
1845,675006312288268288,201,876
1846,675003128568291329,406,1395
1847,674999807681908736,957,1999
1848,674805413498527744,318,767
1849,674800520222154752,750,2707
1850,674793399141146624,954,2226
1851,674790488185167872,219,986
1852,674788554665512960,181,719
1853,674781762103414784,1050,1808
1854,674774481756377088,412,991
1855,674767892831932416,692,1634
1856,674764817387900928,200,700
1857,674754018082705410,384,1229
1858,674752233200820224,402,1314
1859,674743008475090944,469,1261
