,tweet_id,timestamp,dog_stage,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,valid_numerator,valid_denominator,like_category
604,783695101801398276,2016-10-05 15:47:27+00:00,,2992,9882,3.0,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True,12,10,less likes
605,783466772167098368,2016-10-05 00:40:09+00:00,,2077,7990,1.0,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True,11,10,less likes
606,783391753726550016,2016-10-04 19:42:03+00:00,,5099,16014,4.0,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,13,10,less likes
607,783334639985389568,2016-10-04 15:55:06+00:00,,10894,27519,2.0,Cardigan,0.593858,True,Shetland_sheepdog,0.1306109999999999,True,Pembroke,0.100842,True,12,10,less likes
608,783085703974514689,2016-10-03 23:25:55+00:00,,2022,7744,1.0,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True,11,10,less likes
609,782969140009107456,2016-10-03 15:42:44+00:00,,6898,22840,1.0,seat_belt,0.474292,False,golden_retriever,0.171393,True,Labrador_retriever,0.110592,True,12,10,less likes
610,782747134529531904,2016-10-03 01:00:34+00:00,doggo,1319,7077,1.0,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,11,10,less likes
611,782747134529531904,2016-10-03 01:00:34+00:00,,1319,7077,1.0,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,11,10,less likes
612,782722598790725632,2016-10-02 23:23:04+00:00,,5020,16312,1.0,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,10,10,less likes
613,782598640137187329,2016-10-02 15:10:30+00:00,,1768,7388,1.0,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True,11,10,less likes
614,782305867769217024,2016-10-01 19:47:08+00:00,doggo,5131,15728,1.0,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True,12,10,less likes
615,782305867769217024,2016-10-01 19:47:08+00:00,,5131,15728,1.0,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True,12,10,less likes
616,781955203444699136,2016-09-30 20:33:43+00:00,,3141,10580,1.0,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False,11,10,less likes
617,781661882474196992,2016-09-30 01:08:10+00:00,,2529,9889,1.0,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.0706516,True,5,10,less likes
618,781524693396357120,2016-09-29 16:03:01+00:00,,5150,19607,1.0,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.0009214389999999,True,12,10,less likes
619,781251288990355457,2016-09-28 21:56:36+00:00,,1931,7927,2.0,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False,11,10,less likes
620,781163403222056960,2016-09-28 16:07:23+00:00,,2584,9284,1.0,Shetland_sheepdog,0.973841,True,collie,0.0251875999999999,True,Border_collie,0.0002973109999999,True,10,10,less likes
621,780931614150983680,2016-09-28 00:46:20+00:00,,6755,20501,1.0,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,13,10,less likes
622,780931614150983680,2016-09-28 00:46:20+00:00,puppo,6755,20501,1.0,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,13,10,less likes
623,780858289093574656,2016-09-27 19:54:58+00:00,,1868,6810,1.0,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.271655,True,kelpie,0.106913,True,10,10,less likes
624,780800785462489090,2016-09-27 16:06:28+00:00,,1202,5196,2.0,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True,11,10,less likes
625,780601303617732608,2016-09-27 02:53:48+00:00,,3127,11434,1.0,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,12,10,less likes
626,780543529827336192,2016-09-26 23:04:13+00:00,,1628,5954,1.0,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True,12,10,less likes
627,780459368902959104,2016-09-26 17:29:48+00:00,,1005,5002,1.0,Great_Dane,0.3824909999999999,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True,11,10,less likes
628,780192070812196864,2016-09-25 23:47:39+00:00,,2091,8224,1.0,vizsla,0.144012,True,mongoose,0.0914736,False,hatchet,0.0735447,False,11,10,less likes
629,779834332596887552,2016-09-25 00:06:08+00:00,,6507,17776,1.0,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True,11,10,less likes
630,779377524342161408,2016-09-23 17:50:56+00:00,,2892,8262,1.0,sundial,0.170921,False,cash_machine,0.0603586,False,maze,0.0549814,False,12,10,less likes
631,779377524342161408,2016-09-23 17:50:56+00:00,pupper,2892,8262,1.0,sundial,0.170921,False,cash_machine,0.0603586,False,maze,0.0549814,False,12,10,less likes
632,779056095788752897,2016-09-22 20:33:42+00:00,,4215,13914,1.0,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533644999999999,True,13,10,less likes
633,778990705243029504,2016-09-22 16:13:51+00:00,,6663,18767,2.0,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True,11,10,less likes
634,778748913645780993,2016-09-22 00:13:04+00:00,,1208,6467,1.0,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.142838,True,11,10,less likes
635,778650543019483137,2016-09-21 17:42:10+00:00,,1393,5429,1.0,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.0870223,True,10,10,less likes
636,778624900596654080,2016-09-21 16:00:17+00:00,,943,4346,2.0,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True,11,10,less likes
637,778408200802557953,2016-09-21 01:39:11+00:00,,4011,12876,3.0,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True,14,10,less likes
638,778383385161035776,2016-09-21 00:00:35+00:00,,1019,5508,1.0,collie,0.3452659999999999,True,borzoi,0.312823,True,Border_collie,0.213011,True,13,10,less likes
639,778286810187399168,2016-09-20 17:36:50+00:00,,3065,9747,1.0,Boston_bull,0.3220699999999999,True,pug,0.229903,True,muzzle,0.10142,False,11,10,less likes
640,778039087836069888,2016-09-20 01:12:28+00:00,,2469,7997,2.0,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,12,10,less likes
641,778039087836069888,2016-09-20 01:12:28+00:00,pupper,2469,7997,2.0,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True,12,10,less likes
642,778027034220126208,2016-09-20 00:24:34+00:00,,1494,6203,1.0,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,27,10,less likes
643,778027034220126208,2016-09-20 00:24:34+00:00,pupper,1494,6203,1.0,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True,27,10,less likes
644,777885040357281792,2016-09-19 15:00:20+00:00,,1517,5999,1.0,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.1087089999999999,True,3,10,less likes
645,777684233540206592,2016-09-19 01:42:24+00:00,,2728,10632,1.0,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,12,10,less likes
646,777621514455814149,2016-09-18 21:33:11+00:00,,2344,8229,1.0,chow,0.999823,True,Norwich_terrier,5.644850000000001e-05,True,Pomeranian,2.76806e-05,True,12,10,less likes
647,777189768882946048,2016-09-17 16:57:35+00:00,,3988,13336,2.0,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False,12,10,less likes
648,776813020089548800,2016-09-16 16:00:31+00:00,,1114,4608,1.0,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,12,10,less likes
649,776477788987613185,2016-09-15 17:48:25+00:00,,2562,8256,1.0,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575650999999999,True,paintbrush,0.00576608,False,11,10,less likes
650,776477788987613185,2016-09-15 17:48:25+00:00,pupper,2562,8256,1.0,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575650999999999,True,paintbrush,0.00576608,False,11,10,less likes
651,776218204058357768,2016-09-15 00:36:55+00:00,,14746,28130,1.0,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,keeshond,0.00222635,True,13,10,less likes
652,776218204058357768,2016-09-15 00:36:55+00:00,floofer,14746,28130,1.0,Samoyed,0.940326,True,Pomeranian,0.0555271999999999,True,keeshond,0.00222635,True,13,10,less likes
653,776201521193218049,2016-09-14 23:30:38+00:00,,2337,9035,1.0,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,10,10,less likes
654,776113305656188928,2016-09-14 17:40:06+00:00,,4030,11128,1.0,mousetrap,0.777468,False,black_widow,0.0939401999999999,False,paddlewheel,0.0174919,False,11,10,less likes
655,776113305656188928,2016-09-14 17:40:06+00:00,pupper,4030,11128,1.0,mousetrap,0.777468,False,black_widow,0.0939401999999999,False,paddlewheel,0.0174919,False,11,10,less likes
656,776088319444877312,2016-09-14 16:00:49+00:00,,141,1717,3.0,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,10,10,less likes
657,775842724423557120,2016-09-13 23:44:54+00:00,,2466,11044,2.0,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True,12,10,less likes
658,775733305207554048,2016-09-13 16:30:07+00:00,doggo,3703,13094,1.0,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278060999999999,False,11,10,less likes
659,775733305207554048,2016-09-13 16:30:07+00:00,,3703,13094,1.0,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278060999999999,False,11,10,less likes
660,775729183532220416,2016-09-13 16:13:44+00:00,,4282,12282,1.0,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,13,10,less likes
661,775364825476165632,2016-09-12 16:05:54+00:00,doggo,2717,6953,3.0,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,11,10,less likes
662,775364825476165632,2016-09-12 16:05:54+00:00,,2717,6953,3.0,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True,11,10,less likes
663,775085132600442880,2016-09-11 21:34:30+00:00,,4376,14635,1.0,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True,13,10,less likes
664,774757898236878852,2016-09-10 23:54:11+00:00,,1656,8142,1.0,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True,12,10,less likes
665,774639387460112384,2016-09-10 16:03:16+00:00,,1616,6368,1.0,Walker_hound,0.6275930000000001,True,basenji,0.1287049999999999,True,Ibizan_hound,0.126282,True,10,10,less likes
666,774314403806253056,2016-09-09 18:31:54+00:00,,5095,20564,3.0,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363246999999999,True,14,10,less likes
667,773985732834758656,2016-09-08 20:45:53+00:00,,3589,10171,4.0,giant_panda,0.4511489999999999,False,fur_coat,0.148001,False,pug,0.10957,True,11,10,less likes
668,773985732834758656,2016-09-08 20:45:53+00:00,pupper,3589,10171,4.0,giant_panda,0.4511489999999999,False,fur_coat,0.148001,False,pug,0.10957,True,11,10,less likes
669,773922284943896577,2016-09-08 16:33:46+00:00,,1629,6064,1.0,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True,12,10,less likes
670,773704687002451968,2016-09-08 02:09:06+00:00,,1498,6242,2.0,silky_terrier,0.324251,True,Yorkshire_terrier,0.1812099999999999,True,Airedale,0.133436,True,12,10,less likes
671,773670353721753600,2016-09-07 23:52:41+00:00,,1225,5060,1.0,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,10,10,less likes
672,773547596996571136,2016-09-07 15:44:53+00:00,,5700,20836,1.0,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.1371869999999999,True,malamute,0.0714361999999999,True,11,10,less likes
673,773547596996571136,2016-09-07 15:44:53+00:00,pupper,5700,20836,1.0,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.1371869999999999,True,malamute,0.0714361999999999,True,11,10,less likes
674,773308824254029826,2016-09-06 23:56:05+00:00,,6955,22000,1.0,shopping_cart,0.572349,False,Labrador_retriever,0.1514059999999999,True,shopping_basket,0.107102,False,12,10,less likes
675,773247561583001600,2016-09-06 19:52:39+00:00,,3008,8891,1.0,seat_belt,0.713588,False,miniature_pinscher,0.0833687999999999,True,Brabancon_griffon,0.0756961,True,10,10,less likes
676,773191612633579521,2016-09-06 16:10:20+00:00,,3809,9401,1.0,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.144614,True,12,10,less likes
677,772877495989305348,2016-09-05 19:22:09+00:00,,3581,8055,1.0,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False,11,10,less likes
678,772826264096874500,2016-09-05 15:58:34+00:00,,2212,7574,1.0,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True,11,10,less likes
679,772581559778025472,2016-09-04 23:46:12+00:00,,1588,6118,3.0,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True,10,10,less likes
680,772193107915964416,2016-09-03 22:02:38+00:00,,1291,5686,1.0,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,12,10,less likes
681,772193107915964416,2016-09-03 22:02:38+00:00,pupper,1291,5686,1.0,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,12,10,less likes
682,772152991789019136,2016-09-03 19:23:13+00:00,,1054,3596,2.0,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.0735248999999999,True,10,10,less likes
683,772117678702071809,2016-09-03 17:02:54+00:00,,688,3556,1.0,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,12,10,less likes
684,772114945936949249,2016-09-03 16:52:02+00:00,,440,2585,1.0,Chihuahua,0.803293,True,toy_terrier,0.0529799999999999,True,Italian_greyhound,0.0372388,True,10,10,less likes
685,772102971039580160,2016-09-03 16:04:27+00:00,,866,3777,1.0,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True,11,10,less likes
686,771770456517009408,2016-09-02 18:03:10+00:00,,3143,11299,1.0,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True,11,10,less likes
687,771500966810099713,2016-09-02 00:12:18+00:00,,2423,7782,1.0,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,12,10,less likes
688,771380798096281600,2016-09-01 16:14:48+00:00,,4677,9925,1.0,collie,0.503728,True,Border_collie,0.4509439999999999,True,English_springer,0.0126927999999999,True,11,10,less likes
689,771136648247640064,2016-09-01 00:04:38+00:00,,2711,8618,1.0,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,11,10,less likes
690,771102124360998913,2016-08-31 21:47:27+00:00,,1337,5869,1.0,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True,12,10,less likes
691,771014301343748096,2016-08-31 15:58:28+00:00,,1539,6492,1.0,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,7,10,less likes
692,770787852854652928,2016-08-31 00:58:39+00:00,,1105,4625,1.0,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.0202934,True,10,10,less likes
693,770772759874076672,2016-08-30 23:58:40+00:00,,1328,4894,1.0,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True,11,10,less likes
694,770655142660169732,2016-08-30 16:11:18+00:00,,1670,6932,1.0,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False,11,10,less likes
695,770414278348247044,2016-08-30 00:14:12+00:00,,1928,5952,1.0,maillot,0.5805279999999999,False,maillot,0.0814488999999999,False,golden_retriever,0.0535696,True,11,10,less likes
696,770293558247038976,2016-08-29 16:14:30+00:00,,1357,5859,1.0,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True,10,10,less likes
697,770069151037685760,2016-08-29 01:22:47+00:00,,2127,7154,1.0,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True,10,10,less likes
698,769940425801170949,2016-08-28 16:51:16+00:00,,8842,29322,1.0,miniature_pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire_bullterrier,0.0309433,True,12,10,less likes
699,769695466921623552,2016-08-28 00:37:54+00:00,,1564,6050,1.0,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458371999999999,True,13,10,less likes
700,769212283578875904,2016-08-26 16:37:54+00:00,,1601,5089,1.0,golden_retriever,0.166538,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True,12,10,less likes
701,768970937022709760,2016-08-26 00:38:52+00:00,,6006,13417,1.0,Pomeranian,0.182358,True,golden_retriever,0.1106579999999999,True,mousetrap,0.0863988999999999,False,12,10,less likes
702,768855141948723200,2016-08-25 16:58:45+00:00,,827,3941,1.0,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551134999999999,True,11,10,less likes
703,768609597686943744,2016-08-25 00:43:02+00:00,,1099,3864,1.0,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True,10,10,less likes
704,768596291618299904,2016-08-24 23:50:10+00:00,,1189,4739,1.0,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True,12,10,less likes
705,768473857036525572,2016-08-24 15:43:39+00:00,,3163,12787,1.0,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True,11,10,less likes
706,768193404517830656,2016-08-23 21:09:14+00:00,doggo,3273,10205,1.0,lion,0.396984,False,ram,0.300851,False,cheetah,0.094474,False,8,10,less likes
707,768193404517830656,2016-08-23 21:09:14+00:00,,3273,10205,1.0,lion,0.396984,False,ram,0.300851,False,cheetah,0.094474,False,8,10,less likes
708,767884188863397888,2016-08-23 00:40:31+00:00,,1266,4473,3.0,coral_reef,0.32774,False,cliff,0.157182,False,lakeside,0.0488096,False,10,10,less likes
709,767754930266464257,2016-08-22 16:06:54+00:00,,4963,15001,1.0,vizsla,0.307794,True,fountain,0.1421849999999999,False,Chesapeake_Bay_retriever,0.1139029999999999,True,11,10,less likes
710,767500508068192258,2016-08-21 23:15:55+00:00,,2152,7066,1.0,chow,0.483228,True,golden_retriever,0.165063,True,Norfolk_terrier,0.0601729,True,12,10,less likes
711,767191397493538821,2016-08-21 02:47:37+00:00,doggo,3481,11553,1.0,patio,0.708665,False,boathouse,0.110056,False,pier,0.0395323,False,13,10,less likes
712,767191397493538821,2016-08-21 02:47:37+00:00,,3481,11553,1.0,patio,0.708665,False,boathouse,0.110056,False,pier,0.0395323,False,13,10,less likes
713,767122157629476866,2016-08-20 22:12:29+00:00,,2652,9563,2.0,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True,13,10,less likes
714,766793450729734144,2016-08-20 00:26:19+00:00,,1260,4755,1.0,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.0726986,True,10,10,less likes
715,766693177336135680,2016-08-19 17:47:52+00:00,,730,3800,1.0,Doberman,0.948355,True,vizsla,0.0150319999999999,True,Rhodesian_ridgeback,0.00963084,True,11,10,less likes
716,766423258543644672,2016-08-18 23:55:18+00:00,,1459,5646,2.0,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True,9,10,less likes
717,766313316352462849,2016-08-18 16:38:26+00:00,,1735,6349,1.0,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True,12,10,less likes
718,766069199026450432,2016-08-18 00:28:24+00:00,,778,3952,1.0,redbone,0.484855,True,beagle,0.437527,True,basset,0.0105854,True,12,10,less likes
719,766008592277377025,2016-08-17 20:27:34+00:00,,461,3544,1.0,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.0624143,True,11,10,less likes
720,765719909049503744,2016-08-17 01:20:27+00:00,,1997,6812,1.0,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True,12,10,less likes
721,765669560888528897,2016-08-16 22:00:23+00:00,,1133,4860,1.0,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True,12,10,less likes
722,765395769549590528,2016-08-16 03:52:26+00:00,,3119,25139,1.0,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True,13,10,less likes
723,765371061932261376,2016-08-16 02:14:15+00:00,,2007,6686,2.0,golden_retriever,0.829456,True,Labrador_retriever,0.0893708999999999,True,kuvasz,0.0170275,True,11,10,less likes
724,765371061932261376,2016-08-16 02:14:15+00:00,pupper,2007,6686,2.0,golden_retriever,0.829456,True,Labrador_retriever,0.0893708999999999,True,kuvasz,0.0170275,True,11,10,less likes
725,765222098633691136,2016-08-15 16:22:20+00:00,,3122,10943,1.0,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True,10,10,less likes
726,764857477905154048,2016-08-14 16:13:27+00:00,,1650,6091,1.0,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.0383738,True,12,10,less likes
727,764259802650378240,2016-08-13 00:38:30+00:00,,1395,5649,1.0,German_shepherd,0.973677,True,malinois,0.0259497,True,kelpie,0.0001915679999999,True,10,10,less likes
728,763837565564780549,2016-08-11 20:40:41+00:00,,3822,11780,1.0,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,11,10,less likes
729,763183847194451968,2016-08-10 01:23:03+00:00,,1359,5066,1.0,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,8,10,less likes
730,763103485927849985,2016-08-09 20:03:43+00:00,,2125,6942,2.0,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True,10,10,less likes
731,762699858130116608,2016-08-08 17:19:51+00:00,,3316,11377,1.0,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False,11,10,less likes
732,762471784394268675,2016-08-08 02:13:34+00:00,,5926,10525,1.0,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True,12,10,less likes
733,762464539388485633,2016-08-08 01:44:46+00:00,,3841,9659,4.0,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False,12,10,less likes
734,762316489655476224,2016-08-07 15:56:28+00:00,,1030,4508,1.0,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False,11,10,less likes
735,762035686371364864,2016-08-06 21:20:40+00:00,,14317,29852,1.0,home_theater,0.0631518,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,14,10,less likes
736,761976711479193600,2016-08-06 17:26:19+00:00,,1830,5052,3.0,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True,12,10,less likes
737,761745352076779520,2016-08-06 02:06:59+00:00,,794,4027,1.0,paddle,0.3931179999999999,False,canoe,0.178088,False,lakeside,0.0997126,False,11,10,less likes
738,761672994376806400,2016-08-05 21:19:27+00:00,,26778,46327,1.0,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,10,10,less likes
739,761599872357261312,2016-08-05 16:28:54+00:00,,1102,3889,1.0,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.1297299999999999,True,11,10,less likes
740,761334018830917632,2016-08-04 22:52:29+00:00,,1342,4838,1.0,Norwegian_elkhound,0.8229360000000001,True,malinois,0.0861524999999999,True,German_shepherd,0.0633329,True,10,10,less likes
741,761292947749015552,2016-08-04 20:09:17+00:00,,1001,4200,1.0,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True,11,10,less likes
742,761227390836215808,2016-08-04 15:48:47+00:00,,1447,5010,1.0,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.0545234,True,10,10,less likes
743,761004547850530816,2016-08-04 01:03:17+00:00,,3217,10660,1.0,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477036999999999,True,11,10,less likes
744,760893934457552897,2016-08-03 17:43:45+00:00,doggo,890,3578,1.0,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,11,10,less likes
745,760893934457552897,2016-08-03 17:43:45+00:00,,890,3578,1.0,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,11,10,less likes
746,760656994973933572,2016-08-03 02:02:14+00:00,,1753,6187,1.0,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True,11,10,less likes
747,760641137271070720,2016-08-03 00:59:13+00:00,,1190,4685,1.0,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.0696519999999999,False,12,10,less likes
748,760539183865880579,2016-08-02 18:14:06+00:00,,3349,7086,1.0,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True,12,10,less likes
749,760290219849637889,2016-08-02 01:44:48+00:00,,10582,25113,1.0,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True,13,10,less likes
750,760252756032651264,2016-08-01 23:15:56+00:00,,798,3714,1.0,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,4,10,less likes
751,760190180481531904,2016-08-01 19:07:17+00:00,,1655,5362,1.0,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.0176477999999999,False,10,10,less likes
752,759846353224826880,2016-07-31 20:21:02+00:00,,1801,6300,1.0,Sussex_spaniel,0.3553949999999999,True,vizsla,0.141094,True,otterhound,0.0921982,True,11,10,less likes
753,759793422261743616,2016-07-31 16:50:42+00:00,doggo,1764,5591,2.0,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,12,10,less likes
754,759793422261743616,2016-07-31 16:50:42+00:00,,1764,5591,2.0,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,12,10,less likes
755,759793422261743616,2016-07-31 16:50:42+00:00,pupper,1764,5591,2.0,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,12,10,less likes
756,759557299618865152,2016-07-31 01:12:26+00:00,,1106,4408,2.0,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122253999999999,True,10,10,less likes
757,759447681597108224,2016-07-30 17:56:51+00:00,,2277,7954,1.0,kuvasz,0.223148,True,Bedlington_terrier,0.2207309999999999,True,teddy,0.181303,False,11,10,less likes
758,759197388317847553,2016-07-30 01:22:17+00:00,,1804,5706,1.0,kuvasz,0.5113409999999999,True,golden_retriever,0.0768991,True,white_wolf,0.0632693999999999,False,12,10,less likes
